coin,profit_percentage,best_path,direct_value,btc_path_value,eth_path_value,usdc_path_value,timestamp
AVAX,0.1112341106538679,Via ETH,100.0,99.97045395518975,100.11123411065384,99.98,2025-03-24 12:52:58
EOS,0.1018511010136222,Via BTC,100.0,100.10185110101362,100.04554561342188,100.0673645578469,2025-03-24 12:52:58
XLM,0.0885089500860658,Via BTC,100.0,100.08850895008608,100.03614629948363,99.9455834767642,2025-03-24 12:52:58
ADA,0.0558151846785364,Via ETH,100.0,99.97564247606016,100.05581518467852,100.00735430916552,2025-03-24 12:52:58
APT,0.0531090161124438,Via ETH,100.0,99.96112642269456,100.05310901611246,100.03141241001028,2025-03-24 12:52:58
LINK,0.0514093729372859,Via BTC,100.0,100.05140937293729,100.03437128712872,100.04599339933992,2025-03-24 12:52:58
LTC,0.0497553009209639,Via BTC,100.0,100.04975530092096,100.01007464125082,99.98,2025-03-24 12:52:58
EGLD,0.0325657202944427,Via USDC,100.0,99.8928723449001,99.99750105152472,100.03256572029444,2025-03-24 12:52:58
BNB,0.0300623544796394,Via ETH,100.0,100.00516376423307,100.03006235447964,99.99434982298344,2025-03-24 12:52:58
ICP,0.029691848906566,Via USDC,100.0,99.95739720013256,99.8454054009278,100.02969184890658,2025-03-24 12:52:58
DOT,0.0286541577825261,Via ETH,100.0,99.97411439232408,100.02865415778253,99.91604690831556,2025-03-24 12:52:58
NEAR,0.0249688496776343,Via BTC,100.0,100.02496884967763,100.0242229385816,100.0139260264676,2025-03-24 12:52:58
XRP,0.0178764804037427,Via ETH,100.0,99.99709507142566,100.01787648040374,99.98813804891944,2025-03-24 12:52:58
RUNE,0.0110302099533186,Via BTC,100.0,100.01103020995332,99.6723800155521,99.90225505443232,2025-03-24 12:52:58
SOL,0.0088213413357607,Via ETH,100.0,100.00731058692162,100.00882134133576,100.0079098332054,2025-03-24 12:52:58
UNI,0.0081040056219308,Via USDC,100.0,99.89313042867182,99.9287065354884,100.00810400562192,2025-03-24 12:52:58
ATOM,0.0,Direct,100.0,99.8341980840544,99.95363638236503,99.93880510918832,2025-03-24 12:52:58
ARB,0.0,Direct,100.0,99.88501284046691,99.971504539559,99.95406485084308,2025-03-24 12:52:58
AAVE,0.0,Direct,100.0,99.9759528846154,99.99095452182954,99.97480353430356,2025-03-24 12:52:58
POL,0.0,Direct,100.0,99.98141856751823,99.97791423357664,99.93438868613136,2025-03-24 12:52:58
STEEM,0.871009713024293,Via BTC,100.0,100.87100971302428,100.10744665194996,100.200706401766,2025-03-24 12:53:05
GALA,0.6368638858397446,Via BTC,100.0,100.63686388583974,100.05351262349068,99.9251262349067,2025-03-24 12:53:05
OP,0.2259242761692661,Via ETH,100.0,100.1491022271715,100.22592427616928,99.98,2025-03-24 12:53:05
TRX,0.2031910643889745,Via BTC,100.0,100.20319106438896,99.99042400350416,100.06758650897945,2025-03-24 12:53:05
S,0.194840859856697,Via ETH,100.0,100.10389681719715,100.1948408598567,99.99666055657391,2025-03-24 12:53:05
FIL,0.1788122605363895,Via ETH,100.0,100.08266647509578,100.1788122605364,100.0438441890166,2025-03-24 12:53:05
INJ,0.1741660305343515,Via ETH,100.0,99.97838931297709,100.17416603053434,100.07540076335876,2025-03-24 12:53:05
IOTA,0.1534137931034535,Via ETH,100.0,99.90525987460818,100.15341379310348,99.92776384535009,2025-03-24 12:53:05
EOS,0.1018625655365212,Via BTC,100.0,100.10186256553652,100.05563089828732,100.0673645578469,2025-03-24 12:53:05
XLM,0.0885204130809,Via BTC,100.0,100.0885204130809,100.04623063683304,99.9455834767642,2025-03-24 12:53:05
AVAX,0.0755667276051355,Via ETH,100.0,99.9247750639854,100.07556672760514,99.93430530164537,2025-03-24 12:53:05
ADA,0.0659015047879876,Via ETH,100.0,99.9756539261286,100.06590150478796,100.00735430916552,2025-03-24 12:53:05
APT,0.0631950634213183,Via ETH,100.0,99.96113787110048,100.06319506342132,100.03141241001028,2025-03-24 12:53:05
LINK,0.0514208316831741,Via BTC,100.0,100.05142083168316,100.04445544554456,100.04599339933992,2025-03-24 12:53:05
NEAR,0.0478520529351698,Via USDC,100.0,100.02498030539532,100.03430607397353,100.04785205293516,2025-03-24 12:53:05
LTC,0.0390536460006245,Via BTC,100.0,100.03905364600062,100.00944640753828,99.96929435699752,2025-03-24 12:53:05
BNB,0.0353601556395233,Via ETH,100.0,100.01431472037508,100.03536015563952,99.97521695450412,2025-03-24 12:53:05
EGLD,0.0325657202944427,Via USDC,100.0,99.89288378548896,100.00758149316508,100.03256572029444,2025-03-24 12:53:05
ICP,0.029691848906566,Via USDC,100.0,99.95740864811134,99.85547051027172,100.02969184890658,2025-03-24 12:53:05
XRP,0.0279589760286711,Via ETH,100.0,99.99710652395102,100.02795897602869,99.98813804891944,2025-03-24 12:53:05
DOT,0.0174120656576519,Via ETH,100.0,99.95281394159028,100.01741206565764,99.89474738861652,2025-03-24 12:53:05
RUNE,0.0110416640746393,Via BTC,100.0,100.01104166407464,99.68242768273716,99.98,2025-03-24 12:53:05
SOL,0.0096006144393356,Via ETH,100.0,99.99523620444072,100.00960061443932,99.98,2025-03-24 12:53:05
UNI,0.0080842696629162,Via USDC,100.0,99.82299219101124,99.98564325842696,100.00808426966292,2025-03-24 12:53:05
ATOM,0.0,Direct,100.0,99.83420951792336,99.96371240214256,99.93880510918832,2025-03-24 12:53:05
ARB,0.0,Direct,100.0,99.85912048755188,99.95565352697096,99.9540715767635,2025-03-24 12:53:05
AAVE,0.0,Direct,100.0,99.94479651875714,99.96985867193182,99.94363608022444,2025-03-24 12:53:05
POL,0.0,Direct,100.0,99.98143001824818,99.98799270072992,99.93438868613136,2025-03-24 12:53:05
STEEM,0.8650139072847763,Via BTC,100.0,100.86501390728478,100.07957763061076,100.200706401766,2025-03-24 12:53:13
GALA,0.5756812945694066,Via BTC,100.0,100.5756812945694,99.97078990674711,99.87031267142072,2025-03-24 12:53:13
S,0.2003420570095215,Via ETH,100.0,100.13131815302552,100.20034205700952,100.0299983330555,2025-03-24 12:53:13
TRX,0.1972349540078966,Via BTC,100.0,100.1972349540079,99.96258756022776,100.06758650897945,2025-03-24 12:53:13
XLM,0.151522252841886,Via BTC,100.0,100.15152225284189,100.05858670341028,100.04888046848087,2025-03-24 12:53:13
INJ,0.1462784351145103,Via ETH,100.0,99.97244656488547,100.1462784351145,100.07540076335876,2025-03-24 12:53:13
FIL,0.1189569103096062,Via ETH,100.0,100.04477475263326,100.1189569103096,100.01191190552188,2025-03-24 12:53:13
EOS,0.0959124781544886,Via BTC,100.0,100.09591247815447,100.02777630199232,100.01494582313876,2025-03-24 12:53:13
AVAX,0.0934531321445035,Via ETH,100.0,99.96452312757202,100.09345313214448,99.98,2025-03-24 12:53:13
OP,0.0865672969966766,Via ETH,100.0,100.0317553948832,100.08656729699668,99.86878754171302,2025-03-24 12:53:13
RUNE,0.082921953307391,Via BTC,100.0,100.0829219533074,99.73222926070042,100.05780544747084,2025-03-24 12:53:13
IOTA,0.0732471018276754,Via ETH,100.0,99.84715472584855,100.07324710182768,99.8755822454308,2025-03-24 12:53:13
LTC,0.0545345400021375,Via BTC,100.0,100.05453454000214,100.00302088465249,99.99070793616794,2025-03-24 12:53:13
NEAR,0.0404039375424361,Via ETH,100.0,99.99371248472504,100.04040393754244,100.0139375424304,2025-03-24 12:53:13
ADA,0.038044049247631,Via ETH,100.0,99.96971134062926,100.03804404924762,100.00735430916552,2025-03-24 12:53:13
APT,0.0353383613301332,Via ETH,100.0,99.9551961484402,100.03533836133016,100.01427494000689,2025-03-24 12:53:13
XRP,0.0326814314212526,Via ETH,100.0,100.02372909660872,100.03268143142128,100.00442209827791,2025-03-24 12:53:13
EGLD,0.0325657202944427,Via USDC,100.0,99.88694611987384,99.97974027339644,100.03256572029444,2025-03-24 12:53:13
ARB,0.0318702983138621,Via USDC,100.0,99.87908708171206,99.95374837872892,100.03187029831386,2025-03-24 12:53:13
SOL,0.0230870476456743,Via ETH,100.0,99.9963792357133,100.02308704764567,99.98698477015512,2025-03-24 12:53:13
ICP,0.0131224117939439,Via USDC,100.0,99.9349106675501,99.811135663409,100.01312241179392,2025-03-24 12:53:13
BNB,0.0086982729751525,Via USDC,100.0,100.00836983686553,100.0075112025387,100.00869827297517,2025-03-24 12:53:13
AAVE,0.0007869431883307,Via USDC,100.0,99.97521794791832,99.97839128852851,100.00078694318834,2025-03-24 12:53:13
DOT,0.0,Direct,100.0,99.92557116368286,99.96825745950557,99.98,2025-03-24 12:53:13
ATOM,0.0,Direct,100.0,99.82827533992584,99.93588339513802,99.93880510918832,2025-03-24 12:53:13
LINK,0.0,Direct,100.0,99.97948068601583,99.96436886543536,99.91405013192612,2025-03-24 12:53:13
POL,0.0,Direct,100.0,99.97548708941603,99.96015693430655,99.93438868613136,2025-03-24 12:53:13
UNI,0.0,Direct,100.0,99.77501864382984,99.97419036922648,99.99403622069352,2025-03-24 12:53:13
STEEM,0.8127383370125187,Via BTC,100.0,100.81273833701252,100.03104709345106,100.200706401766,2025-03-24 12:53:21
GALA,0.633960461285028,Via BTC,100.0,100.63396046128504,100.03205656232838,100.0349038989566,2025-03-24 12:53:21
OP,0.2610836120401245,Via ETH,100.0,100.20283232998884,100.26108361204012,100.09146042363436,2025-03-24 12:53:21
S,0.2018622414943252,Via ETH,100.0,99.98395887258172,100.20186224149433,99.94665110073385,2025-03-24 12:53:21
TRX,0.1453054752518738,Via BTC,100.0,100.14530547525187,99.91411375383268,100.06758650897945,2025-03-24 12:53:21
XLM,0.1341097863542302,Via BTC,100.0,100.13410978635424,100.0445288077188,100.08335630599586,2025-03-24 12:53:21
RUNE,0.1089575233644808,Via BTC,100.0,100.1089575233645,99.76150257009348,100.05786604361371,2025-03-24 12:53:21
FIL,0.1023582375478753,Via ETH,100.0,100.02485051085569,100.10235823754788,100.0438441890166,2025-03-24 12:53:21
INJ,0.0977155534351084,Via ETH,100.0,99.92063358778626,100.0977155534351,100.07540076335876,2025-03-24 12:53:21
APT,0.0828953687821609,Via USDC,100.0,99.97193646312178,100.05543087478556,100.08289536878216,2025-03-24 12:53:21
EOS,0.0790159440559534,Via BTC,100.0,100.07901594405594,100.01422867132868,99.94504195804195,2025-03-24 12:53:21
IOTA,0.0769791536050092,Via ETH,100.0,99.84754639498436,100.07697915360502,99.92776384535009,2025-03-24 12:53:21
LINK,0.0596689035667168,Via BTC,100.0,100.05966890356672,100.04788348745046,99.98,2025-03-24 12:53:21
ARB,0.0578256357031676,Via USDC,100.0,99.85322475350286,99.93120134924752,100.05782563570315,2025-03-24 12:53:21
LTC,0.0455388406728758,Via BTC,100.0,100.04553884067288,99.997366655952,100.012137576342,2025-03-24 12:53:21
AVAX,0.0449158664837767,Via ETH,100.0,99.91271425697302,100.04491586648376,99.98,2025-03-24 12:53:21
EGLD,0.0325657202944427,Via USDC,100.0,99.8351774553102,99.9312581493165,100.03256572029444,2025-03-24 12:53:21
UNI,0.0244982722292519,Via BTC,100.0,100.02449827222924,99.9818568619188,100.0080882146369,2025-03-24 12:53:21
DOT,0.0226353944562873,Via USDC,100.0,99.91637257995734,99.96239061833688,100.02263539445627,2025-03-24 12:53:21
ATOM,0.0212288659793955,Via USDC,100.0,99.8588270103093,99.96980391752578,100.0212288659794,2025-03-24 12:53:21
XRP,0.0167484015475594,Via ETH,100.0,100.0044603054368,100.01674840154756,100.00035837914886,2025-03-24 12:53:21
POL,0.0149270319634808,Via BTC,100.0,100.01492703196348,100.00292785388127,99.98,2025-03-24 12:53:21
NEAR,0.013937542430412,Via USDC,100.0,99.94188848608282,99.9918923964698,100.0139375424304,2025-03-24 12:53:21
ADA,0.0,Direct,100.0,99.95892259477212,99.97360462570136,99.98,2025-03-24 12:53:21
BNB,0.0,Direct,100.0,99.99872148325362,99.97336379585326,99.98,2025-03-24 12:53:21
AAVE,0.0,Direct,100.0,99.98576796172053,99.99227830654807,99.96960004160816,2025-03-24 12:53:21
ICP,0.0,Direct,100.0,99.88311714427697,99.76273529898955,99.99656120589697,2025-03-24 12:53:21
SOL,0.0,Direct,100.0,99.99256415292145,99.9874078837014,99.99397539837852,2025-03-24 12:53:21
STEEM,0.8311994113318661,Via BTC,100.0,100.83119941133188,100.0483451066961,100.200706401766,2025-03-24 12:53:28
GALA,0.6523887973640967,Via BTC,100.0,100.6523887973641,100.04935475013728,100.0349038989566,2025-03-24 12:53:28
OP,0.2784214046822768,Via ETH,100.0,100.22118171683388,100.27842140468228,100.09146042363436,2025-03-24 12:53:28
S,0.2359069224353618,Via ETH,100.0,100.01894912427022,100.23590692243536,99.96332276897417,2025-03-24 12:53:28
TRX,0.1636443276390764,Via BTC,100.0,100.16364432763908,99.93139154621112,100.06758650897945,2025-03-24 12:53:28
FIL,0.1516454806771037,Via ETH,100.0,100.07511977004152,100.1516454806771,100.07579687000958,2025-03-24 12:53:28
INJ,0.1150250954198526,Via ETH,100.0,99.93893129770991,100.11502509541984,100.07540076335876,2025-03-24 12:53:28
EOS,0.097342657342665,Via BTC,100.0,100.09734265734264,100.03152377622378,99.94504195804195,2025-03-24 12:53:28
IOTA,0.0942851097178731,Via ETH,100.0,99.86583072100316,100.09428510971787,99.92776384535009,2025-03-24 12:53:28
ARB,0.0837944458863262,Via USDC,100.0,99.89743057357904,99.97442252790034,100.08379444588633,2025-03-24 12:53:28
XLM,0.0834710743801565,Via BTC,100.0,100.08347107438016,99.99291604683197,100.01442837465564,2025-03-24 12:53:28
LINK,0.0779920739762189,Via BTC,100.0,100.07799207397622,100.06518441215324,99.98,2025-03-24 12:53:28
APT,0.0727331046311974,Via ETH,100.0,99.990243567753,100.0727331046312,99.99714922813035,2025-03-24 12:53:28
AVAX,0.0622162780064172,Via ETH,100.0,99.97091906721536,100.0622162780064,100.02571559213534,2025-03-24 12:53:28
ICP,0.0462777593636332,Via USDC,100.0,99.95107722903546,99.8295957905204,100.04627775936362,2025-03-24 12:53:28
UNI,0.0428150021070337,Via BTC,100.0,100.04281500210703,99.99914636887203,99.98,2025-03-24 12:53:28
POL,0.0332420091324223,Via BTC,100.0,100.03324200913242,100.0202210045662,99.98,2025-03-24 12:53:28
EGLD,0.0325657202944427,Via USDC,100.0,99.85345951629864,99.9485389064143,100.03256572029444,2025-03-24 12:53:28
LTC,0.031705227077964,Via BTC,100.0,100.03170522707796,99.98252045844043,99.99070908311911,2025-03-24 12:53:28
DOT,0.0226353944562873,Via USDC,100.0,99.93466950959488,99.97967675906185,100.02263539445627,2025-03-24 12:53:28
BNB,0.0170334928229891,Via BTC,100.0,100.017033492823,99.99065183413076,100.00551323763956,2025-03-24 12:53:28
AAVE,0.0147714033080319,Via ETH,100.0,100.0092791012171,100.01477140330802,99.97479975033808,2025-03-24 12:53:28
NEAR,0.0139260264675868,Via USDC,100.0,99.95588734306072,99.97524770953513,100.0139260264676,2025-03-24 12:53:28
SOL,0.0079468902865045,Via USDC,100.0,99.99689727463311,99.9761709993012,100.0079468902865,2025-03-24 12:53:28
XRP,0.0014635427268672,Via ETH,100.0,99.9901966372186,100.00146354272688,99.99221104913894,2025-03-24 12:53:28
ATOM,0.0006101834673302,Via USDC,100.0,99.856524427953,99.96647969490829,100.00061018346732,2025-03-24 12:53:28
ADA,0.0,Direct,100.0,99.94987002325898,99.96353167327952,99.95264194828292,2025-03-24 12:53:28
RUNE,0.0,Direct,100.0,99.98144747081712,99.7011051361868,99.98,2025-03-24 12:53:28
STEEM,0.826578366445915,Via BTC,100.0,100.82657836644591,100.03393009565858,100.2107284768212,2025-03-24 12:53:36
GALA,0.6477759472817155,Via BTC,100.0,100.64777594728172,100.03493959362986,100.0449093904448,2025-03-24 12:53:36
S,0.2549110629067286,Via ETH,100.0,100.0477423660938,100.25491106290671,99.99,2025-03-24 12:53:36
OP,0.1523207126948733,Via ETH,100.0,100.10498886414254,100.15232071269487,99.99,2025-03-24 12:53:36
TRX,0.1152014010507826,Via BTC,100.0,100.11520140105078,99.87324689141856,100.03377845884414,2025-03-24 12:53:36
XLM,0.1133585945573401,Via BTC,100.0,100.11335859455734,100.01294874267998,100.0588873579056,2025-03-24 12:53:36
FIL,0.1052432950191359,Via ETH,100.0,100.03858237547892,100.10524329501914,100.05385057471264,2025-03-24 12:53:36
INJ,0.1006004770992348,Via ETH,100.0,99.93435114503816,100.10060047709922,100.0854103053435,2025-03-24 12:53:36
EGLD,0.0951972645975871,Via USDC,100.0,99.90140768016832,99.98670752235664,100.0951972645976,2025-03-24 12:53:36
EOS,0.0927552447552528,Via BTC,100.0,100.09275524475524,100.0171111888112,99.95503846153844,2025-03-24 12:53:36
IOTA,0.0798634796238246,Via ETH,100.0,99.86125391849532,100.07986347962384,99.93775862068966,2025-03-24 12:53:36
APT,0.0754801852804831,Via ETH,100.0,100.0028142048379,100.0754801852805,100.0243077714874,2025-03-24 12:53:36
ARB,0.0678334198235575,Via USDC,100.0,99.8669330565646,99.93408147379346,100.06783341982356,2025-03-24 12:53:36
ICP,0.0562843884653858,Via USDC,100.0,99.94649651972158,99.81521229698376,100.05628438846536,2025-03-24 12:53:36
AVAX,0.047799268404205,Via ETH,100.0,100.04615089163237,100.0477992684042,100.03572016460905,2025-03-24 12:53:36
LTC,0.0378361006962961,Via BTC,100.0,100.0378361006963,99.97882388859132,100.0114226031066,2025-03-24 12:53:36
POL,0.0286575342465766,Via BTC,100.0,100.02865753424658,100.00581004566207,99.99,2025-03-24 12:53:36
NEAR,0.0239294197488959,Via USDC,100.0,99.95130641330164,99.96084323040378,100.0239294197489,2025-03-24 12:53:36
BNB,0.0172352744150288,Via BTC,100.0,100.01723527441504,99.98102891685406,100.0107325709364,2025-03-24 12:53:36
XRP,0.0155578677308909,Via ETH,100.0,100.01411630558724,100.01555786773088,100.00628766900148,2025-03-24 12:53:36
UNI,0.0101334082291941,Via BTC,100.0,100.0101334082292,99.95665678977672,99.97595843280438,2025-03-24 12:53:36
LINK,0.0073504950494935,Via BTC,100.0,100.0073504950495,99.98472686468646,99.99,2025-03-24 12:53:36
AAVE,0.0055628088426544,Via ETH,100.0,99.96450039011704,100.00556280884268,99.99,2025-03-24 12:53:36
ADA,0.0,Direct,100.0,99.97264540851236,99.97648597235526,99.99,2025-03-24 12:53:36
ATOM,0.0,Direct,100.0,99.8313685078318,99.9314762984336,99.99,2025-03-24 12:53:36
DOT,0.0,Direct,100.0,99.88749360613812,99.92266069906223,99.99,2025-03-24 12:53:36
SOL,0.0,Direct,100.0,99.9853273705541,99.9547814268744,99.99698693312834,2025-03-24 12:53:36
RUNE,0.0,Direct,100.0,99.9768653696498,99.68674015564204,99.99,2025-03-24 12:53:36
STEEM,0.820270640176588,Via BTC,100.0,100.8202706401766,100.01807358351728,100.200706401766,2025-03-24 12:53:43
GALA,0.6414794069192737,Via BTC,100.0,100.64147940691927,100.0190829214717,100.0349038989566,2025-03-24 12:53:43
S,0.2724827240861458,Via ETH,100.0,100.0748806209314,100.27248272408616,100.04675346352865,2025-03-24 12:53:43
TRX,0.1527879106438803,Via BTC,100.0,100.15278791064388,99.90115540954883,100.06758650897945,2025-03-24 12:53:43
OP,0.1364454342984373,Via ETH,100.0,100.0987262806236,100.13644543429844,99.98,2025-03-24 12:53:43
XLM,0.1070954874267755,Via BTC,100.0,100.10709548742678,99.99709555632104,100.04888046848087,2025-03-24 12:53:43
FIL,0.089375478927181,Via ETH,100.0,100.03232394636012,100.08937547892718,100.0438441890166,2025-03-24 12:53:43
EOS,0.0864934265734263,Via BTC,100.0,100.0864934265734,100.00125734265734,99.94504195804195,2025-03-24 12:53:43
EGLD,0.085186743819051,Via USDC,100.0,99.89515783271962,99.97085849552866,100.08518674381904,2025-03-24 12:53:43
INJ,0.0847333969465609,Via ETH,100.0,99.9280992366412,100.08473339694656,100.07540076335876,2025-03-24 12:53:43
ARB,0.0837944458863262,Via USDC,100.0,99.88660301064104,99.9441733713989,100.08379444588633,2025-03-24 12:53:43
APT,0.0767858613589425,Via ETH,100.0,100.01371596774192,100.07678586135894,100.0314653397392,2025-03-24 12:53:43
LINK,0.0671449405548116,Via BTC,100.0,100.0671449405548,100.03490779392338,100.04603698811096,2025-03-24 12:53:43
IOTA,0.0639996865203755,Via ETH,100.0,99.85500658307213,100.0639996865204,99.92776384535009,2025-03-24 12:53:43
UNI,0.050190957596186,Via USDC,100.0,99.9898352148273,100.04368744734624,100.0501909575962,2025-03-24 12:53:43
NEAR,0.0478520529351698,Via USDC,100.0,99.9450534441805,99.94499830335934,100.04785205293516,2025-03-24 12:53:43
ATOM,0.0418560527944009,Via USDC,100.0,99.88688327490205,99.97745225819756,100.0418560527944,2025-03-24 12:53:43
AVAX,0.03989198902606,Via BTC,100.0,100.03989198902605,100.03194055784178,99.98,2025-03-24 12:53:43
LTC,0.031577718264586,Via BTC,100.0,100.0315777182646,99.96297611140868,100.00142046063203,2025-03-24 12:53:43
ICP,0.0297000828500415,Via USDC,100.0,99.92368374482186,99.78285368682684,100.02970008285004,2025-03-24 12:53:43
DOT,0.0226353944562873,Via USDC,100.0,99.92383791044772,99.94942601279318,100.02263539445627,2025-03-24 12:53:43
POL,0.0223997260273876,Via BTC,100.0,100.0223997260274,99.98995799086757,99.98,2025-03-24 12:53:43
BNB,0.010978180774174,Via BTC,100.0,100.01097818077416,99.99838078376956,100.00073049747196,2025-03-24 12:53:43
XRP,0.0078594070695459,Via BTC,100.0,100.00785940706956,99.99970426779603,99.98814302003584,2025-03-24 12:53:43
AAVE,0.0053163042347392,Via ETH,100.0,99.97384719592132,100.00531630423473,99.9956039954219,2025-03-24 12:53:43
SOL,0.0043546415094368,Via BTC,100.0,100.00435464150944,99.9459213137666,99.98,2025-03-24 12:53:43
ADA,0.0,Direct,100.0,99.9663911044204,99.96063856575886,99.98,2025-03-24 12:53:43
RUNE,0.0,Direct,100.0,99.97061080155642,99.67093867704284,99.98,2025-03-24 12:53:43
STEEM,0.8242562913907393,Via BTC,100.0,100.82425629139074,100.03921559970568,100.200706401766,2025-03-24 12:53:51
GALA,0.6454579901153323,Via BTC,100.0,100.64545799011532,100.04022515101592,100.0349038989566,2025-03-24 12:53:51
S,0.2936785177766836,Via ETH,100.0,100.07883680520784,100.29367851777668,100.04675346352865,2025-03-24 12:53:51
OP,0.157612472160352,Via ETH,100.0,100.1026834075724,100.15761247216037,99.98,2025-03-24 12:53:51
TRX,0.1128957092819575,Via BTC,100.0,100.11289570928196,99.87852390542908,100.02377408056044,2025-03-24 12:53:51
XLM,0.111052945229062,Via BTC,100.0,100.11105294522906,100.01823313813296,100.04888046848087,2025-03-24 12:53:51
FIL,0.1105325670498018,Via ETH,100.0,100.03627844827584,100.1105325670498,100.0438441890166,2025-03-24 12:53:51
INJ,0.1058895038167975,Via ETH,100.0,99.9320496183206,100.10588950381678,100.07540076335876,2025-03-24 12:53:51
EGLD,0.085186743819051,Via USDC,100.0,99.89910691215152,99.99199053129932,100.08518674381904,2025-03-24 12:53:51
IOTA,0.0851514106583124,Via ETH,100.0,99.85895407523512,100.08515141065833,99.92776384535009,2025-03-24 12:53:51
EOS,0.0729547981122209,Via BTC,100.0,100.07295479811222,100.0049124278972,99.92757210277922,2025-03-24 12:53:51
UNI,0.0641818692113389,Via USDC,100.0,99.93765905136122,100.00866601178782,100.06418186921134,2025-03-24 12:53:51
APT,0.0636013722126733,Via ETH,100.0,99.98335835506003,100.06360137221267,99.99714922813035,2025-03-24 12:53:51
RUNE,0.0578660436136999,Via USDC,100.0,100.05242467289722,99.76964906542058,100.05786604361371,2025-03-24 12:53:51
NEAR,0.0478520529351698,Via USDC,100.0,100.0082335357991,99.96612487275196,100.04785205293516,2025-03-24 12:53:51
LTC,0.0462495178915958,Via BTC,100.0,100.0462495178916,99.99481829869296,100.0121341332762,2025-03-24 12:53:51
ARB,0.0318702983138621,Via USDC,100.0,99.83872785992216,99.91343709468222,100.03187029831386,2025-03-24 12:53:51
ATOM,0.0212288659793955,Via USDC,100.0,99.87023597938146,99.97796742268042,100.0212288659794,2025-03-24 12:53:51
BNB,0.0131379084863141,Via ETH,100.0,99.99463232803306,100.01313790848631,100.00551283073634,2025-03-24 12:53:51
ICP,0.0131333885666862,Via USDC,100.0,99.92763395194696,99.803945981773,100.01313338856669,2025-03-24 12:53:51
AVAX,0.0073574040219455,Via ETH,100.0,99.9582353473492,100.00735740402196,99.93430530164537,2025-03-24 12:53:51
LINK,0.0050472871287041,Via BTC,100.0,100.0050472871287,99.99000976897688,99.98,2025-03-24 12:53:51
XRP,0.0045523615635261,Via ETH,100.0,99.99552437296418,100.00455236156353,99.99628338762214,2025-03-24 12:53:51
ADA,0.0,Direct,100.0,99.95666342364532,99.96808730158727,99.96631910235358,2025-03-24 12:53:51
DOT,0.0,Direct,100.0,99.86390929043256,99.90664734711277,99.95869593010868,2025-03-24 12:53:51
AAVE,0.0,Direct,100.0,99.94140411877892,99.99004264392325,99.9592022466067,2025-03-24 12:53:51
POL,0.0,Direct,100.0,99.98070054769512,99.96544774075764,99.93436786855315,2025-03-24 12:53:51
SOL,0.0,Direct,100.0,99.9803610465279,99.98274779935728,99.98,2025-03-24 12:53:51
STEEM,0.8242562913907393,Via BTC,100.0,100.82425629139074,100.04978660779985,100.2107284768212,2025-03-24 12:53:58
GALA,0.5902189901207606,Via BTC,100.0,100.59021899012076,99.99588364434686,99.99,2025-03-24 12:53:58
S,0.2206337558372126,Via ETH,100.0,99.99538213809208,100.2206337558372,99.9733238825884,2025-03-24 12:53:58
OP,0.1681959910913093,Via ETH,100.0,100.1026834075724,100.16819599109132,99.99,2025-03-24 12:53:58
INJ,0.1164675572518945,Via ETH,100.0,99.9320496183206,100.11646755725188,100.0854103053435,2025-03-24 12:53:58
TRX,0.1128957092819575,Via BTC,100.0,100.11289570928196,99.88907793345008,99.99,2025-03-24 12:53:58
XLM,0.111052945229062,Via BTC,100.0,100.11105294522906,100.0288019290389,100.0588873579056,2025-03-24 12:53:58
IOTA,0.0957272727272595,Via ETH,100.0,99.85895407523512,100.09572727272727,99.93775862068966,2025-03-24 12:53:58
EGLD,0.0951972645975871,Via USDC,100.0,99.89910691215152,100.00255654918462,100.0951972645976,2025-03-24 12:53:58
APT,0.091343283582077,Via ETH,100.0,100.00051110138963,100.09134328358208,100.00715388574372,2025-03-24 12:53:58
FIL,0.0891541653367227,Via ETH,100.0,100.00434857963612,100.08915416533672,100.0219150973508,2025-03-24 12:53:58
EOS,0.0729547981122209,Via BTC,100.0,100.07295479811222,100.0154798112218,99.93756685894074,2025-03-24 12:53:58
RUNE,0.0678738317756852,Via USDC,100.0,100.05242467289722,99.78019158878504,100.0678738317757,2025-03-24 12:53:58
NEAR,0.0578588394977828,Via USDC,100.0,100.0082335357991,99.97668815744824,100.05785883949778,2025-03-24 12:53:58
LINK,0.0559999999999973,Via USDC,100.0,100.0050472871287,100.00057557755774,100.056,2025-03-24 12:53:58
ARB,0.0418754863813148,Via USDC,100.0,99.83872785992216,99.92399481193254,100.04187548638131,2025-03-24 12:53:58
AVAX,0.0356783919597916,Via USDC,100.0,99.91257146642305,99.9722338967565,100.0356783919598,2025-03-24 12:53:58
UNI,0.032089238108611,Via USDC,100.0,99.9236366493616,99.97598428511294,100.0320892381086,2025-03-24 12:53:58
ATOM,0.0312329896907357,Via USDC,100.0,99.87023597938146,99.98853195876288,100.03123298969074,2025-03-24 12:53:58
LTC,0.0248171593830335,Via BTC,100.0,100.02481715938303,99.98396101113968,100.00071015424166,2025-03-24 12:53:58
ICP,0.023136702568351,Via USDC,100.0,99.92763395194696,99.81449212924606,100.02313670256837,2025-03-24 12:53:58
BNB,0.0186983975125656,Via USDC,100.0,99.97231031810573,100.0013776608467,100.01869839751257,2025-03-24 12:53:58
XRP,0.0151197068403945,Via ETH,100.0,99.99552437296418,100.0151197068404,100.002213762215,2025-03-24 12:53:58
